t_ns,t_s,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,wx,wy,wz
1772566043043541988,439.993989632,15.391826629638672,0.5318636298179626,-53.4683837890625,0.025664884597063065,0.8117783069610596,0.010584793984889984,-0.5833055377006531,3.0497063682569268,0.0,0.0,0.0,0.0,0.0,0.0
1772566043148600236,440.099047936,15.309577941894531,0.5353973507881165,-53.496002197265625,0.026120943948626518,0.8111699819564819,0.011548628099262714,-0.5841126441955566,3.0505102874697725,0.0,0.0,0.0,0.0,0.0,0.0
1772566043293389637,440.243837184,15.235013961791992,0.539633572101593,-53.52042007446289,0.026391617953777313,0.8097997307777405,0.011129826307296753,-0.5860069394111633,3.0466269597529507,0.0,0.0,0.0,0.0,0.0,0.0
1772566043395982301,440.346429952,15.122142791748047,0.5460352301597595,-53.553810119628906,0.026377692818641663,0.8069994449615479,0.011167698539793491,-0.5898571610450745,3.0447886735571505,0.0,0.0,0.0,0.0,0.0,0.0
1772566043487596837,440.438044416,15.005304336547852,0.5521557927131653,-53.58510208129883,0.026057656854391098,0.803925633430481,0.011055242270231247,-0.5940558314323425,3.043688390196992,0.0,0.0,0.0,0.0,0.0,0.0
1772566043598158191,440.548605696,14.878555297851562,0.5596405863761902,-53.6202392578125,0.027539215981960297,0.8004601001739502,0.01082846149802208,-0.598655104637146,3.03155874243507,0.0,0.0,0.0,0.0,0.0,0.0
1772566043700260101,440.650707712,14.733928680419922,0.5661230683326721,-53.655418395996094,0.027069732546806335,0.7969015836715698,0.011349759995937347,-0.6033956408500671,3.033103206937862,0.0,0.0,0.0,0.0,0.0,0.0
1772566043833402771,440.783850496,14.558082580566406,0.574269711971283,-53.696720123291016,0.025655142962932587,0.7916609048843384,0.011505900882184505,-0.6103135347366333,3.0372275863060674,0.0,0.0,0.0,0.0,0.0,0.0
1772566043949036879,440.899484416,14.408287048339844,0.5816251635551453,-53.73017120361328,0.02367415651679039,0.7877523899078369,0.011451330035924911,-0.6154304146766663,3.0457535931578006,0.0,0.0,0.0,0.0,0.0,0.0
1772566044047860992,440.998308608,14.278585433959961,0.5866145491600037,-53.7623405456543,0.021499693393707275,0.7866432666778564,0.010928422212600708,-0.6169366240501404,3.056281876134334,0.0,0.0,0.0,0.0,0.0,0.0
1772566044149964187,441.100411904,14.188678741455078,0.5891613364219666,-53.78706741333008,0.020064037293195724,0.785597562789917,0.009963873773813248,-0.6183322072029114,3.059896633626442,0.0,0.0,0.0,0.0,0.0,0.0
1772566044252196396,441.202643968,14.107398986816406,0.5931167006492615,-53.812686920166016,0.020061708986759186,0.7819321751594543,0.009975031018257141,-0.6229608654975891,3.0568511392368727,0.0,0.0,0.0,0.0,0.0,0.0
1772566044350244617,441.300692224,14.063800811767578,0.5952233672142029,-53.82826232910156,0.019821740686893463,0.7764148116111755,0.010505665093660355,-0.629822850227356,3.0565639548761663,0.0,0.0,0.0,0.0,0.0,0.0
1772566044457163010,441.407610624,14.029033660888672,0.5967811942100525,-53.838958740234375,0.020076287910342216,0.7713720798492432,0.01092020608484745,-0.6359739899635315,3.052050858318075,0.0,0.0,0.0,0.0,0.0,0.0
1772566044580307377,441.530755072,13.98982048034668,0.597399890422821,-53.84727478027344,0.01966048963367939,0.7676947712898254,0.010725331492722034,-0.6404242515563965,3.0499259878415947,0.0,0.0,0.0,0.0,0.0,0.0
1772566044688980271,441.63942784,13.959962844848633,0.599970281124115,-53.85188674926758,0.02033238671720028,0.7660622000694275,0.011178305372595787,-0.6423476338386536,3.045364256731899,0.0,0.0,0.0,0.0,0.0,0.0
1772566044835376829,441.785824512,13.935680389404297,0.6004461646080017,-53.855262756347656,0.019969001412391663,0.7652663588523865,0.010887926444411278,-0.6433118581771851,3.0453641094737662,0.0,0.0,0.0,0.0,0.0,0.0
1772566044899862897,441.8503104,13.91429328918457,0.6012038588523865,-53.85900115966797,0.01964344084262848,0.7647872567176819,0.011192437261343002,-0.643886148929596,3.04991954539333,0.0,0.0,0.0,0.0,0.0,0.0
1772566045000834230,441.95128192,13.894405364990234,0.6030464768409729,-53.86216735839844,0.020350636914372444,0.7640150785446167,0.011469444260001183,-0.6447754502296448,3.0446651391756365,0.0,0.0,0.0,0.0,0.0,0.0
1772566045106745126,442.057192704,13.868518829345703,0.6032876372337341,-53.86601638793945,0.01995605044066906,0.7631025314331055,0.010902728885412216,-0.6458773016929626,3.04261754787455,0.0,0.0,0.0,0.0,0.0,0.0
1772566045211091388,442.161539072,13.836385726928711,0.6056734919548035,-53.87148666381836,0.020582430064678192,0.7627413272857666,0.011791953817009926,-0.6462684869766235,3.043290474145921,0.0,0.0,0.0,0.0,0.0,0.0
1772566045313187487,442.2636352,13.773244857788086,0.6091572642326355,-53.882755279541016,0.020942075178027153,0.7623485326766968,0.012000296264886856,-0.6467164754867554,3.0410420683098542,0.0,0.0,0.0,0.0,0.0,0.0
1772566045438922569,442.389370112,13.697189331054688,0.6120890974998474,-53.895118713378906,0.01968870498239994,0.7621577978134155,0.01148926094174385,-0.6469899415969849,3.0483952706994293,0.0,0.0,0.0,0.0,0.0,0.0
1772566045515838619,442.466286336,13.619882583618164,0.6143559813499451,-53.90888977050781,0.02067749574780464,0.76189124584198,0.01097164861857891,-0.6472819447517395,3.034652339161324,0.0,0.0,0.0,0.0,0.0,0.0
1772566045635598617,442.586046208,13.526193618774414,0.6184188723564148,-53.923606872558594,0.020561840385198593,0.7619892358779907,0.011096563190221786,-0.6471680998802185,3.036881280392259,0.0,0.0,0.0,0.0,0.0,0.0
1772566045737085052,442.687532544,13.449823379516602,0.6221689581871033,-53.93595504760742,0.02082308940589428,0.7620871663093567,0.01111062616109848,-0.6470441222190857,3.0347096627496364,0.0,0.0,0.0,0.0,0.0,0.0
1772566045841842723,442.792290304,13.384838104248047,0.6247541308403015,-53.946693420410156,0.02087727002799511,0.7620013952255249,0.011359751224517822,-0.6471391320228577,3.036048200755897,0.0,0.0,0.0,0.0,0.0,0.0
1772566045949996932,442.900444672,13.329771041870117,0.627443253993988,-53.9556770324707,0.020692968741059303,0.7618873119354248,0.011659171432256699,-0.6472740173339844,3.039981106119499,0.0,0.0,0.0,0.0,0.0,0.0
1772566046068430842,443.018878464,13.289066314697266,0.6297850012779236,-53.96270751953125,0.020757533609867096,0.7617912888526917,0.01148922648280859,-0.6473879218101501,3.037875521526953,0.0,0.0,0.0,0.0,0.0,0.0
1772566046177296915,443.127744512,13.257789611816406,0.6309613585472107,-53.967960357666016,0.0210100170224905,0.7617090940475464,0.011731859296560287,-0.6474722027778625,3.037321493321426,0.0,0.0,0.0,0.0,0.0,0.0
1772566046283262298,443.233709824,13.229545593261719,0.632780134677887,-53.972652435302734,0.02085893042385578,0.7616716623306274,0.011620264500379562,-0.6475231647491455,3.037789274398277,0.0,0.0,0.0,0.0,0.0,0.0
1772566046385732298,443.336179968,13.208070755004883,0.6332462430000305,-53.97624588012695,0.020719485357403755,0.7615590691566467,0.011808417737483978,-0.6476566791534424,3.040439340736948,0.0,0.0,0.0,0.0,0.0,0.0
1772566046534328814,443.484776448,13.185333251953125,0.6346898674964905,-53.98059844970703,0.021077757701277733,0.7614003419876099,0.011850457638502121,-0.6478309035301208,3.0371608474023533,0.0,0.0,0.0,0.0,0.0,0.0
1772566046635528141,443.585975808,13.164995193481445,0.6359323859214783,-53.983985900878906,0.020818371325731277,0.7612876892089844,0.011793134734034538,-0.6479727625846863,3.038976405929794,0.0,0.0,0.0,0.0,0.0,0.0
1772566046736290055,443.686737664,13.145679473876953,0.6364185214042664,-53.9872932434082,0.020767154172062874,0.7611544132232666,0.0118330717086792,-0.6481301784515381,3.039582648871351,0.0,0.0,0.0,0.0,0.0,0.0
1772566046834887424,443.78533504,13.125247955322266,0.6377963423728943,-53.990875244140625,0.020943360403180122,0.7609809637069702,0.012391302734613419,-0.6483176946640015,3.042180877974327,0.0,0.0,0.0,0.0,0.0,0.0
1772566046949575662,443.900023296,13.10080337524414,0.6391662955284119,-53.995018005371094,0.020801054313778877,0.7607989311218262,0.01200878620147705,-0.6485431790351868,3.040152741187213,0.0,0.0,0.0,0.0,0.0,0.0
1772566047068733660,444.019181312,13.077827453613281,0.6397979855537415,-53.99913787841797,0.0208735391497612,0.7606704831123352,0.01192978210747242,-0.6486929059028625,3.0386198719419117,0.0,0.0,0.0,0.0,0.0,0.0
1772566047170667301,444.12111488,13.059223175048828,0.6413559317588806,-54.002540588378906,0.020898478105664253,0.760511577129364,0.012136291712522507,-0.6488745212554932,3.0398302756944706,0.0,0.0,0.0,0.0,0.0,0.0
1772566047276659304,444.227106816,13.045217514038086,0.6419753432273865,-54.00509262084961,0.020910345017910004,0.7603306770324707,0.012359077110886574,-0.6490818858146667,3.041276567741649,0.0,0.0,0.0,0.0,0.0,0.0
1772566047421374522,444.37182208,13.031253814697266,0.6422569155693054,-54.00767135620117,0.0207839198410511,0.7601319551467896,0.012486578896641731,-0.649316132068634,3.043256043507071,0.0,0.0,0.0,0.0,0.0,0.0
1772566047504421968,444.454869504,13.020408630371094,0.642294704914093,-54.010398864746094,0.02077474072575569,0.7598483562469482,0.01208692230284214,-0.6496558785438538,3.039603061778656,0.0,0.0,0.0,0.0,0.0,0.0
1772566047627348646,444.577796352,13.005134582519531,0.6431450247764587,-54.015621185302734,0.021232618018984795,0.7591065764427185,0.011967211030423641,-0.6505100131034851,3.0329313050653033,0.0,0.0,0.0,0.0,0.0,0.0
1772566047722509718,444.67295744,12.99018669128418,0.6439949870109558,-54.01964569091797,0.02129875309765339,0.7584664821624756,0.012280058115720749,-0.6512480974197388,3.033859875119853,0.0,0.0,0.0,0.0,0.0,0.0
1772566047833572172,444.784019712,12.953004837036133,0.6448516249656677,-54.02607345581055,0.02156234160065651,0.7582958936691284,0.01182934083044529,-0.6514463424682617,3.0270705991484848,0.0,0.0,0.0,0.0,0.0,0.0
1772566047939636454,444.890084096,12.88840103149414,0.6485664248466492,-54.035709381103516,0.021744664758443832,0.7584341168403625,0.011991498991847038,-0.6512765288352966,3.0268990483694513,0.0,0.0,0.0,0.0,0.0,0.0
1772566048049810497,445.000258048,12.810781478881836,0.653630793094635,-54.046051025390625,0.02159969136118889,0.7588357925415039,0.012587370350956917,-0.6508020162582397,3.034116424711523,0.0,0.0,0.0,0.0,0.0,0.0
1772566048150582133,445.101029632,12.71360969543457,0.658169686794281,-54.059852600097656,0.0214141383767128,0.759245753288269,0.012459831312298775,-0.6503323316574097,3.0355356234009916,0.0,0.0,0.0,0.0,0.0,0.0
1772566048254091079,445.204538624,12.632608413696289,0.662348210811615,-54.071353912353516,0.02173997275531292,0.7596535682678223,0.012894812971353531,-0.6498365998268127,3.036654007682342,0.0,0.0,0.0,0.0,0.0,0.0
1772566048372186119,445.322633728,12.533777236938477,0.6674103140830994,-54.0854606628418,0.021377258002758026,0.7601033449172974,0.013077424839138985,-0.6493188142776489,3.0423725695970347,0.0,0.0,0.0,0.0,0.0,0.0
1772566048499132396,445.449580032,12.437746047973633,0.672304093837738,-54.100135803222656,0.02177973836660385,0.7605001330375671,0.013131121173501015,-0.6488395929336548,3.0395264586453843,0.0,0.0,0.0,0.0,0.0,0.0
1772566048601177187,445.551624704,12.36029052734375,0.6763259768486023,-54.11128616333008,0.021613605320453644,0.7607769966125488,0.013548305258154869,-0.6485117673873901,3.0449293664602464,0.0,0.0,0.0,0.0,0.0,0.0
1772566048698077534,445.648525056,12.283565521240234,0.6790767312049866,-54.123477935791016,0.021889418363571167,0.7609815001487732,0.01320321299135685,-0.6482697129249573,3.039782534126203,0.0,0.0,0.0,0.0,0.0,0.0
1772566048810315550,445.760763136,12.192686080932617,0.6818515658378601,-54.14006042480469,0.023307377472519875,0.7611584663391113,0.011279319413006306,-0.6480488181114197,3.011112490893624,0.0,0.0,0.0,0.0,0.0,0.0
1772566048913452577,445.86390016,12.116289138793945,0.6825713515281677,-54.15667724609375,0.02482607029378414,0.7611613273620605,0.006742598954588175,-0.6480521559715271,2.9606601226827274,0.0,0.0,0.0,0.0,0.0,0.0
1772566049025951716,445.97639936,12.044166564941406,0.6835026144981384,-54.17394256591797,0.026477135717868805,0.7611464262008667,0.00020997785031795502,-0.6480394601821899,2.894469053545646,0.0,0.0,0.0,0.0,0.0,0.0
1772566049129280725,446.079728384,11.966169357299805,0.6841117739677429,-54.195377349853516,0.02895749919116497,0.7609596252441406,-0.01029972918331623,-0.6480708718299866,2.7936816575181926,0.0,0.0,0.0,0.0,0.0,0.0
1772566049233928505,446.184376064,11.906333923339844,0.6838962435722351,-54.2147331237793,0.031729359179735184,0.7606294751167297,-0.021524405106902122,-0.6480530500411987,2.6924960894560637,0.0,0.0,0.0,0.0,0.0,0.0
1772566049349397195,446.299844864,11.83010482788086,0.6855420470237732,-54.2258186340332,0.03171345591545105,0.7607271075248718,-0.020426642149686813,-0.6479748487472534,2.700437907329279,0.0,0.0,0.0,0.0,0.0,0.0
1772566049432372120,446.38281984,11.756790161132812,0.6860565543174744,-54.23725128173828,0.0318395271897316,0.7608646154403687,-0.020327558740973473,-0.6478102803230286,2.701099401468093,0.0,0.0,0.0,0.0,0.0,0.0
1772566049552313611,446.502761216,11.683708190917969,0.6869321465492249,-54.24907302856445,0.03220243379473686,0.7609865665435791,-0.020473472774028778,-0.6476445198059082,2.698213206868886,0.0,0.0,0.0,0.0,0.0,0.0
1772566049656667835,446.60711552,11.594097137451172,0.6883028149604797,-54.26323699951172,0.03282489627599716,0.7611700296401978,-0.019947988912463188,-0.6474139094352722,2.6980879865088068,0.0,0.0,0.0,0.0,0.0,0.0
1772566049753425835,446.703873536,11.518259048461914,0.6888857483863831,-54.274967193603516,0.0330314114689827,0.7613346576690674,-0.0195522028952837,-0.6472218632698059,2.7002213445805716,0.0,0.0,0.0,0.0,0.0,0.0
1772566049857073401,446.807521024,11.441286087036133,0.6893042922019958,-54.28664016723633,0.03325248509645462,0.7615389823913574,-0.018861696124076843,-0.6469905972480774,2.704410430612372,0.0,0.0,0.0,0.0,0.0,0.0
1772566049961977333,446.91242496,11.36351203918457,0.690068781375885,-54.29911422729492,0.033845480531454086,0.7616426944732666,-0.018194207921624184,-0.6468568444252014,2.7048335926825584,0.0,0.0,0.0,0.0,0.0,0.0
1772566050099697749,447.05014528,11.286161422729492,0.6912955641746521,-54.311527252197266,0.034140173345804214,0.7618125081062317,-0.01811506412923336,-0.6466436982154846,2.70426628863562,0.0,0.0,0.0,0.0,0.0,0.0
1772566050161226545,447.111674112,11.206060409545898,0.6924635767936707,-54.323974609375,0.03410736471414566,0.7619920969009399,-0.017829548567533493,-0.6464416980743408,2.707619336422765,0.0,0.0,0.0,0.0,0.0,0.0
1772566050303510061,447.253957632,11.10911750793457,0.6935154795646667,-54.339603424072266,0.03473951667547226,0.762163519859314,-0.0172145813703537,-0.6462226510047913,2.7078704004508887,0.0,0.0,0.0,0.0,0.0,0.0
1772566050417447223,447.367894784,11.029531478881836,0.6948797106742859,-54.35234832763672,0.03484083339571953,0.7623435258865356,-0.017100773751735687,-0.6460078954696655,2.709074017383787,0.0,0.0,0.0,0.0,0.0,0.0
1772566050517367313,447.467814912,10.934694290161133,0.6956998705863953,-54.36753463745117,0.03509742394089699,0.7625150084495544,-0.016738975420594215,-0.6458010673522949,2.7105946480343848,0.0,0.0,0.0,0.0,0.0,0.0
1772566050623516831,447.573964544,10.841323852539062,0.6972035765647888,-54.3825798034668,0.03538208454847336,0.7626873254776001,-0.01633213646709919,-0.6455923914909363,2.7121836578578864,0.0,0.0,0.0,0.0,0.0,0.0
1772566050720319609,447.670767104,10.764745712280273,0.6981380581855774,-54.394893646240234,0.03549880534410477,0.762787938117981,-0.0160321407020092,-0.6454745531082153,2.713884635289495,0.0,0.0,0.0,0.0,0.0,0.0
1772566050818895800,447.769343488,10.694101333618164,0.6995367407798767,-54.40684509277344,0.03582717105746269,0.7624817490577698,-0.01610664650797844,-0.6458162665367126,2.708776036121309,0.0,0.0,0.0,0.0,0.0,0.0
1772566050929179711,447.879627264,10.614946365356445,0.7015470862388611,-54.42033767700195,0.03672061860561371,0.76249098777771,-0.01557808555662632,-0.6457681655883789,2.705342232492651,0.0,0.0,0.0,0.0,0.0,0.0
1772566051048317619,447.998765312,10.5543212890625,0.7033337950706482,-54.43071746826172,0.03725479915738106,0.762476921081543,-0.01541494857519865,-0.6457579731941223,2.7021898859987465,0.0,0.0,0.0,0.0,0.0,0.0
1772566051161489532,448.111937024,10.484716415405273,0.7049650549888611,-54.44232940673828,0.03791976720094681,0.7625019550323486,-0.01468309760093689,-0.6457068920135498,2.701918671463752,0.0,0.0,0.0,0.0,0.0,0.0
1772566051307974114,448.25842176,10.421096801757812,0.7062354683876038,-54.453887939453125,0.03842450678348541,0.7623934745788574,-0.015046974644064903,-0.6457967162132263,2.695009106301226,0.0,0.0,0.0,0.0,0.0,0.0
1772566051372369318,448.322817024,10.365560531616211,0.7088186144828796,-54.463191986083984,0.038778599351644516,0.7624209523200989,-0.014381706714630127,-0.6457582712173462,2.696705911718082,0.0,0.0,0.0,0.0,0.0,0.0
1772566051489563971,448.44001152,10.309709548950195,0.7110361456871033,-54.472782135009766,0.03918852657079697,0.7624801397323608,-0.014140911400318146,-0.6456689834594727,2.6955245529702054,0.0,0.0,0.0,0.0,0.0,0.0
1772566051587053843,448.53750144,10.246782302856445,0.7131008505821228,-54.483177185058594,0.039370786398649216,0.7625701427459717,-0.013964973390102386,-0.645555317401886,2.6958826703398135,0.0,0.0,0.0,0.0,0.0,0.0
1772566051715353032,448.665800704,10.194374084472656,0.7146562933921814,-54.49233627319336,0.03977133333683014,0.762581467628479,-0.014031166210770607,-0.645516037940979,2.6925116796677915,0.0,0.0,0.0,0.0,0.0,0.0
1772566051827566553,448.778014208,10.138383865356445,0.716953456401825,-54.501441955566406,0.03974353149533272,0.7626797556877136,-0.013912557624280453,-0.6454042196273804,2.694158993563937,0.0,0.0,0.0,0.0,0.0,0.0
1772566051909419915,448.859867648,10.096410751342773,0.7180883288383484,-54.508087158203125,0.03959883749485016,0.7627257108688354,-0.013599418103694916,-0.6453654766082764,2.6975439667178747,0.0,0.0,0.0,0.0,0.0,0.0
1772566052032424022,448.982871552,10.052366256713867,0.7185749411582947,-54.51572799682617,0.039781488478183746,0.7627564668655396,-0.014004422351717949,-0.6453091502189636,2.6938361512608995,0.0,0.0,0.0,0.0,0.0,0.0
1772566052149556738,449.100004352,10.013694763183594,0.7198026776313782,-54.52206039428711,0.039864979684352875,0.7627638578414917,-0.013604270294308662,-0.6453039050102234,2.695764680114478,0.0,0.0,0.0,0.0,0.0,0.0
1772566052242705718,449.19315328,9.988666534423828,0.719979465007782,-54.526187896728516,0.039613351225852966,0.762790322303772,-0.013977225869894028,-0.645280122756958,2.695514260777557,0.0,0.0,0.0,0.0,0.0,0.0
1772566052392449390,449.342896896,9.967985153198242,0.7206036448478699,-54.530052185058594,0.039711885154247284,0.762657642364502,-0.013797050341963768,-0.6454347968101501,2.6949679592365863,0.0,0.0,0.0,0.0,0.0,0.0
1772566052465247627,449.41569536,9.950149536132812,0.7210728526115417,-54.53358459472656,0.03995334357023239,0.7625652551651001,-0.013959281146526337,-0.6455255150794983,2.691471580315833,0.0,0.0,0.0,0.0,0.0,0.0
1772566052560653604,449.511101184,9.935022354125977,0.7211379408836365,-54.53675079345703,0.039775483310222626,0.7622190713882446,-0.013494903221726418,-0.6459551453590393,2.693292652520117,0.0,0.0,0.0,0.0,0.0,0.0
1772566052670128652,449.620576256,9.924144744873047,0.7210702300071716,-54.54024124145508,0.03959614783525467,0.7617294788360596,-0.013933776877820492,-0.6465340256690979,2.6883711202486036,0.0,0.0,0.0,0.0,0.0,0.0
1772566052785592681,449.736040192,9.916040420532227,0.72125643491745,-54.541751861572266,0.03944014385342598,0.7616114616394043,-0.013744359835982323,-0.6466865539550781,2.689920956404462,0.0,0.0,0.0,0.0,0.0,0.0
1772566052889569811,449.840017408,9.909780502319336,0.7212831377983093,-54.54482650756836,0.0396532341837883,0.7609937787055969,-0.0141728725284338,-0.647391140460968,2.6810256511909722,0.0,0.0,0.0,0.0,0.0,0.0
1772566053001511052,449.951958784,9.907594680786133,0.7212650179862976,-54.54616928100586,0.03952533379197121,0.7605250477790833,-0.01358827855437994,-0.6479620337486267,2.6822994358913923,0.0,0.0,0.0,0.0,0.0,0.0
1772566053114550266,450.064997888,9.911260604858398,0.721005380153656,-54.547237396240234,0.03949449211359024,0.7599465847015381,-0.013768905773758888,-0.6486384868621826,2.6770132820995207,0.0,0.0,0.0,0.0,0.0,0.0
1772566053193912222,450.144359936,9.909381866455078,0.7210680842399597,-54.54701232910156,0.039460621774196625,0.7596138715744019,-0.013872658833861351,-0.649027943611145,2.674059271279257,0.0,0.0,0.0,0.0,0.0,0.0
1772566053289000158,450.239447808,9.877370834350586,0.7226871848106384,-54.551795959472656,0.0398218035697937,0.7597576379776001,-0.0131320059299469,-0.6488530039787292,2.677184631346606,0.0,0.0,0.0,0.0,0.0,0.0
1772566053403293453,450.353741056,9.79609489440918,0.7248122096061707,-54.56427001953125,0.039507895708084106,0.7599306702613831,-0.013539107516407967,-0.648661196231842,2.6782891930164925,0.0,0.0,0.0,0.0,0.0,0.0
1772566053518135418,450.468582912,9.69644546508789,0.7274729609489441,-54.5802116394043,0.04000984877347946,0.7601860761642456,-0.014176655560731888,-0.6483173966407776,2.6721835715468254,0.0,0.0,0.0,0.0,0.0,0.0
1772566053629696124,450.580143616,9.572776794433594,0.7303428053855896,-54.60228729248047,0.04058235138654709,0.760321319103241,-0.017024705186486244,-0.6480545997619629,2.650773727931819,0.0,0.0,0.0,0.0,0.0,0.0
1772566053712972216,450.663419904,9.471160888671875,0.734071671962738,-54.61917495727539,0.040786705911159515,0.760527491569519,-0.01648072339594364,-0.6478138566017151,2.6542459633416096,0.0,0.0,0.0,0.0,0.0,0.0
1772566053833832035,450.784279552,9.36679458618164,0.7380704283714294,-54.63578414916992,0.041111528873443604,0.7605969905853271,-0.015372764319181442,-0.6477389931678772,2.65927935615439,0.0,0.0,0.0,0.0,0.0,0.0
1772566053929785557,450.880233216,9.23347282409668,0.7414514422416687,-54.656558990478516,0.040990643203258514,0.7605248689651489,-0.014705466106534004,-0.6478468179702759,2.6638588766033915,0.0,0.0,0.0,0.0,0.0,0.0
1772566054033315219,450.983762944,9.115964889526367,0.7444875836372375,-54.67564010620117,0.040981225669384,0.7603269219398499,-0.014480140060186386,-0.6480847597122192,2.663844155038456,0.0,0.0,0.0,0.0,0.0,0.0
1772566054149287143,451.099734784,9.009382247924805,0.7464661002159119,-54.69688034057617,0.04083690792322159,0.7585519552230835,-0.01368040032684803,-0.6501877903938293,2.6561986252197043,0.0,0.0,0.0,0.0,0.0,0.0
1772566054237936773,451.188384512,8.910144805908203,0.7509458661079407,-54.712181091308594,0.04182419553399086,0.7564616203308105,-0.014093579724431038,-0.6525471806526184,2.62824234236602,0.0,0.0,0.0,0.0,0.0,0.0
1772566054349523762,451.299971328,8.782598495483398,0.7563778758049011,-54.72983169555664,0.042962100356817245,0.7548536062240601,-0.014433693140745163,-0.654325544834137,2.602570595500027,0.0,0.0,0.0,0.0,0.0,0.0
1772566054449834231,451.400281856,8.674226760864258,0.7600154280662537,-54.74618911743164,0.0431361198425293,0.7541735172271729,-0.013718806207180023,-0.6551132798194885,2.599682367264879,0.0,0.0,0.0,0.0,0.0,0.0
1772566054587633966,451.538081536,8.541349411010742,0.764255702495575,-54.7662353515625,0.043519891798496246,0.7533151507377625,-0.01276465319097042,-0.6560940742492676,2.594989532464988,0.0,0.0,0.0,0.0,0.0,0.0
1772566054688612579,451.639060224,8.414360046386719,0.7681192755699158,-54.78519058227539,0.042466115206480026,0.7522451877593994,-0.01208370178937912,-0.6574022173881531,2.598088408902407,0.0,0.0,0.0,0.0,0.0,0.0
1772566054809546900,451.759994624,8.323612213134766,0.7713696360588074,-54.800411224365234,0.04159222170710564,0.7509599924087524,-0.011820200830698013,-0.6589305996894836,2.594608132922432,0.0,0.0,0.0,0.0,0.0,0.0
1772566054949366843,451.8998144,8.269100189208984,0.7744683623313904,-54.81077575683594,0.044526390731334686,0.7506424784660339,-0.012246490456163883,-0.6590928435325623,2.5636078565663425,0.0,0.0,0.0,0.0,0.0,0.0
1772566055032859717,451.983307264,8.184698104858398,0.7785183787345886,-54.82400131225586,0.04578956589102745,0.7501415014266968,-0.012837735936045647,-0.6595652103424072,2.543768508849895,0.0,0.0,0.0,0.0,0.0,0.0
1772566055147017649,452.097465344,8.079574584960938,0.7839295268058777,-54.83972930908203,0.046777546405792236,0.7495627999305725,-0.012505597434937954,-0.6601599454879761,2.5317564232251284,0.0,0.0,0.0,0.0,0.0,0.0
1772566055249940138,452.20038784,7.981004238128662,0.7883467078208923,-54.85377883911133,0.046769678592681885,0.7490972280502319,-0.012440210208296776,-0.6606900095939636,2.5271194848431726,0.0,0.0,0.0,0.0,0.0,0.0
1772566055350729604,452.301177344,7.8749098777771,0.7914597392082214,-54.8669319152832,0.04543846473097801,0.7487229108810425,-0.011927742511034012,-0.6612163782119751,2.537552414266758,0.0,0.0,0.0,0.0,0.0,0.0
1772566055457395198,452.407842816,7.770448207855225,0.7951064705848694,-54.88083267211914,0.0455390140414238,0.7482423782348633,-0.011319514364004135,-0.6617639064788818,2.5357076409689068,0.0,0.0,0.0,0.0,0.0,0.0
1772566055562271224,452.512718848,7.6244215965271,0.8007451891899109,-54.89968490600586,0.04494757205247879,0.7475836873054504,-0.010365248657763004,-0.6625639796257019,2.540285513144105,0.0,0.0,0.0,0.0,0.0,0.0
1772566055665535276,452.615982848,7.484313488006592,0.8064301609992981,-54.917484283447266,0.04433833435177803,0.746971845626831,-0.009690089151263237,-0.6633048057556152,2.543643782225331,0.0,0.0,0.0,0.0,0.0,0.0
1772566055771447671,452.721895168,7.334147930145264,0.8109351992607117,-54.935630798339844,0.04312673956155777,0.7463295459747314,-0.009149909019470215,-0.6641148924827576,2.5511403967042146,0.0,0.0,0.0,0.0,0.0,0.0
1772566055882389638,452.832837376,7.174437046051025,0.817068874835968,-54.95632553100586,0.04388037696480751,0.7454054355621338,-0.007979451678693295,-0.6651177406311035,2.5426408703232464,0.0,0.0,0.0,0.0,0.0,0.0
1772566055993709112,452.944156672,6.955319881439209,0.824341356754303,-54.97819900512695,0.03939451649785042,0.7440849542617798,-0.006718832068145275,-0.6668887734413147,2.5799683721186506,0.0,0.0,0.0,0.0,0.0,0.0
1772566056108616022,453.059063552,6.73856782913208,0.8309832215309143,-54.996360778808594,0.031657204031944275,0.7425638437271118,-0.005741645582020283,-0.6690021753311157,2.652889694991096,0.0,0.0,0.0,0.0,0.0,0.0
1772566056208560917,453.159008512,6.5745530128479,0.8336367011070251,-55.0121955871582,0.027823828160762787,0.7411001324653625,-0.005949973128736019,-0.6707913279533386,2.6782856482694335,0.0,0.0,0.0,0.0,0.0,0.0
1772566056313213844,453.263661568,6.435939311981201,0.8373621106147766,-55.02809143066406,0.02896605059504509,0.7396008968353271,-0.0057623786851763725,-0.6723974347114563,2.6481912111153343,0.0,0.0,0.0,0.0,0.0,0.0
1772566056426534328,453.376982016,6.2968525886535645,0.8402835726737976,-55.043243408203125,0.030150357633829117,0.7381100058555603,-0.0060110981576144695,-0.673979640007019,2.611067446988078,0.0,0.0,0.0,0.0,0.0,0.0
1772566056537820965,453.488268544,6.192962169647217,0.8447548747062683,-55.05338668823242,0.03090555965900421,0.7362596988677979,-0.005520658567547798,-0.6759705543518066,2.5801242859172038,0.0,0.0,0.0,0.0,0.0,0.0
1772566056649562305,453.600009984,6.105133533477783,0.8478807806968689,-55.059326171875,0.03141185641288757,0.7343789935112,-0.00429954007267952,-0.6779987812042236,2.5577799224883933,0.0,0.0,0.0,0.0,0.0,0.0
